SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,HODESH_TEUNA,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,SUG_TEUNA,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y,T,HUMRAT_TEUNA
2,6200,437,0,0,0,0,0,0,20,1,74,4,5,7,1,1,0,1,1,0,3,1,1,9,9,9,3,3,1,5,51,513,0,14,3,176363,658446,1,2
2,3000,4850,0,0,0,0,0,0,61,9,96,4,5,5,4,0,3,1,1,3,3,1,1,9,9,9,0,0,9,1,11,111,0,12,3,218754,627443,1,2
4,0,0,0,0,444,0,110,0,51,9,91,4,5,2,8,0,2,3,1,3,3,1,1,6,9,9,0,0,9,4,43,432,99,99,1,195762,658646,1,2
4,0,0,0,0,600,0,2200,0,14,10,73,3,5,7,2,0,3,1,1,3,3,1,1,9,9,9,0,0,9,2,25,237,99,99,1,227475,732266,1,2
2,6100,925,0,0,0,0,0,0,20,1,75,4,5,7,1,1,0,1,1,3,4,1,1,9,9,9,1,2,1,5,51,512,0,14,1,183853,665467,1,2
4,0,0,0,0,60,0,840,0,61,5,4,4,5,5,2,2,0,4,1,2,3,1,1,9,9,9,0,0,9,1,11,111,99,99,1,218514,625974,1,1
4,0,0,0,0,652,0,0,0,12,9,82,4,5,1,2,3,0,4,1,4,3,1,1,9,9,9,0,0,9,3,32,324,99,99,3,195124,714311,1,2
2,7600,501,0,0,0,0,0,0,12,2,96,4,5,3,8,3,0,1,0,5,3,2,2,1,9,9,0,0,9,2,24,246,0,16,1,208038,758810,1,2
2,3000,4722,0,0,0,0,0,0,61,3,85,4,5,3,5,0,5,1,1,2,3,1,1,9,9,9,0,0,9,1,11,111,0,12,3,222721,629491,1,2
2,6900,246,0,0,0,0,0,0,51,5,94,2,5,4,8,3,0,1,1,2,3,1,1,6,9,9,0,0,9,4,42,421,0,14,3,193588,676350,1,2
2,8300,1010,0,0,0,0,0,0,52,1,75,4,5,3,1,0,2,2,0,2,3,2,2,9,9,9,0,0,9,4,44,442,0,13,1,179343,654251,1,2
4,0,0,0,0,77,0,460,0,14,3,79,4,5,3,2,3,0,5,1,3,3,1,1,9,9,9,0,0,9,2,23,237,99,99,1,219955,737547,0,2
1,7800,106,125,7910002,0,0,0,0,12,1,75,4,5,4,1,0,3,1,1,2,3,1,1,9,9,9,3,3,2,3,32,324,99,16,1,198219,708717,1,2
4,0,0,0,0,40,0,2870,0,51,7,3,4,5,1,2,0,2,4,1,3,3,1,1,9,9,9,0,0,9,4,42,422,99,99,1,191211,661653,1,1
1,7900,124,909,8440012,0,0,0,0,51,2,85,4,5,7,3,0,5,1,1,2,3,9,2,9,9,9,0,0,9,4,42,422,0,13,1,188699,666626,1,2
2,3000,4512,0,0,0,0,0,0,61,6,81,4,5,7,1,3,0,1,1,2,3,1,1,9,9,9,4,2,9,1,11,111,0,12,3,222099,631175,1,2
4,0,0,0,0,31,0,150,0,34,3,85,4,5,3,10,3,0,5,1,4,3,1,1,9,9,9,0,0,9,6,62,623,99,99,1,189337,580934,0,1
4,0,0,0,0,44,0,100,0,61,10,79,4,5,2,5,3,0,4,1,3,4,1,1,9,9,9,0,0,9,1,12,112,99,99,1,192536,635814,1,2
4,0,0,0,0,89,0,240,0,12,1,94,4,5,5,5,2,0,4,1,3,3,1,1,9,9,9,0,0,9,2,43,243,99,99,1,230073,769136,0,2
4,0,0,0,0,70,0,690,0,12,1,85,4,5,6,3,3,0,4,1,4,3,1,1,9,9,9,0,0,9,2,24,246,99,99,1,215490,760255,1,2
4,0,0,0,0,1,0,0,0,20,8,85,4,5,7,3,3,0,4,1,3,3,1,1,9,9,9,0,0,9,1,11,111,99,99,3,210934,634120,1,1
2,7400,418,0,0,0,0,0,0,51,3,81,4,5,3,4,0,3,1,1,2,3,1,1,9,9,9,0,0,9,4,41,411,0,13,1,187523,692451,1,2
4,0,0,0,0,4404,0,60,0,52,3,86,4,5,5,5,3,0,2,1,3,3,1,2,9,9,9,0,0,9,4,43,432,99,99,1,187126,656879,1,1
2,9600,179,0,0,0,0,0,0,11,1,69,4,5,1,3,0,2,1,1,3,3,1,1,9,9,9,0,0,9,3,31,311,0,16,1,206361,748904,1,2
2,1161,112,0,0,0,0,0,0,34,3,88,4,5,7,1,3,0,1,1,3,4,1,1,9,9,6,8,0,9,6,62,623,0,25,2,176626,588878,1,1
4,0,0,0,0,4,0,1420,0,51,2,94,4,5,4,19,0,2,5,1,2,4,2,2,9,9,9,0,0,9,4,41,411,99,99,1,190454,687713,0,2
4,0,0,0,0,461,0,70,0,20,2,86,4,5,7,2,3,0,4,1,3,3,1,1,9,9,9,0,0,9,5,52,512,99,99,1,186775,660139,1,1
4,0,0,0,0,2932,0,0,0,34,5,96,4,5,7,2,3,0,3,1,3,3,1,1,9,9,9,0,0,9,6,21,621,99,99,3,165959,596787,1,2
4,0,0,0,0,672,0,390,0,11,8,13,4,5,7,10,3,0,1,1,3,3,1,1,3,2,9,0,0,9,3,31,311,99,99,1,204486,737697,1,2
2,7000,0,0,0,0,0,0,0,52,5,89,4,5,7,15,3,0,1,1,3,2,1,1,9,9,9,0,0,9,4,43,432,0,15,2,189536,650977,1,2
2,7300,0,0,0,0,0,0,0,14,7,93,4,5,2,8,3,0,1,1,3,3,1,1,2,2,9,0,0,9,2,23,237,0,25,2,227920,734144,1,2
2,2730,0,0,0,0,0,0,0,51,8,93,4,5,7,2,0,2,4,1,3,3,1,1,9,9,9,0,0,9,4,41,412,0,26,2,200789,685696,1,2
2,6000,0,0,0,0,0,0,0,12,4,79,4,5,2,17,3,0,1,1,2,3,1,1,9,9,9,0,0,9,3,32,324,0,26,2,204157,702852,0,2
3,0,0,0,0,87,888,99,1419,12,4,78,3,5,3,2,2,0,4,1,3,3,1,1,9,9,9,0,0,9,2,93,293,99,99,1,259623,756670,1,2
4,0,0,0,0,65,0,690,0,12,2,83,4,5,5,5,2,0,4,1,4,3,2,2,9,9,9,0,0,9,2,22,222,99,99,1,238751,740764,1,2
4,0,0,0,0,25,0,1600,0,34,12,75,4,5,2,10,0,3,5,1,3,3,1,1,9,9,9,0,0,9,6,23,623,99,99,1,194922,566263,1,0
4,0,0,0,0,89,0,520,0,12,5,81,4,5,1,3,0,1,5,1,4,3,1,1,9,9,9,0,0,9,2,21,212,99,99,1,246022,762929,1,2
2,70,678,0,0,0,0,0,0,38,7,17,4,5,3,1,0,1,1,1,2,3,1,1,9,9,9,3,3,1,6,61,613,0,13,3,165190,630619,1,2
1,70,128,180,7630003,0,0,0,0,38,2,80,4,5,3,1,0,3,1,1,1,5,1,1,9,9,9,3,3,1,6,61,613,0,13,1,166282,634793,1,2
2,3000,4106,0,0,0,0,0,0,61,1,79,4,5,2,10,3,0,1,1,2,3,1,1,9,9,9,0,0,9,1,11,111,0,12,2,221411,637403,1,2
2,4000,934,0,0,0,0,0,0,11,1,75,4,5,5,1,3,0,1,1,2,3,1,1,9,9,9,3,2,9,3,31,311,0,13,1,200390,745534,1,1
3,0,0,0,0,85,0,41,1391,12,6,91,4,5,2,2,3,0,6,1,5,3,4,1,9,9,9,0,0,9,2,24,246,99,99,1,212023,757874,1,2
3,0,0,0,0,40,211,1475,667,34,3,74,2,5,4,2,2,0,5,1,4,3,1,1,9,9,9,0,0,9,6,26,626,99,99,1,177266,544518,1,0
2,4000,602,0,0,0,0,0,0,11,6,92,4,5,5,10,3,0,1,1,2,3,1,1,6,4,9,0,0,9,3,31,311,0,13,1,200606,742215,1,2
2,5000,2535,0,0,0,0,0,0,20,2,77,4,5,3,1,1,0,1,1,1,3,1,1,9,9,9,2,2,2,5,51,511,0,13,1,181152,663743,1,2
1,3000,1121,0,0,0,0,0,0,61,9,95,4,5,6,2,3,0,1,1,3,3,1,1,9,9,9,0,0,9,1,11,111,0,12,3,218016,630940,1,2
2,6000,0,0,0,0,0,0,0,12,1,75,4,5,1,1,3,0,1,0,2,3,2,2,9,9,9,3,2,2,3,32,324,0,26,2,204157,702852,0,2
2,7400,344,0,0,0,0,0,0,51,5,1,4,5,6,2,0,2,1,1,4,3,1,1,9,9,9,0,0,9,4,41,411,0,13,3,187000,693148,1,2
2,8600,1726,0,0,0,0,0,0,20,3,73,4,5,2,1,3,0,1,1,3,3,1,1,9,9,9,0,0,9,5,51,512,0,14,3,183750,662543,1,2
4,0,0,0,0,20,0,130,0,20,1,3,4,5,6,11,3,0,5,1,4,3,1,1,9,9,9,0,0,9,5,51,511,99,99,1,179719,661591,1,2
2,5000,636,0,0,0,0,0,0,20,10,15,4,5,7,11,3,0,1,0,1,3,1,1,9,9,9,0,0,9,5,51,511,0,13,3,178484,666048,1,1
4,0,0,0,0,444,0,80,0,51,2,79,4,5,1,1,0,3,1,1,2,3,1,1,9,9,9,0,0,9,4,43,432,99,99,1,195546,655643,1,2
2,1292,0,0,0,0,0,0,0,12,10,91,4,5,3,8,3,0,1,1,3,1,1,1,8,9,9,0,0,9,2,24,246,99,26,2,214092,759331,1,2
1,7600,205,502,7640005,0,0,0,0,12,2,15,4,5,7,8,2,0,1,1,0,3,1,1,8,4,9,0,0,9,2,24,246,0,16,1,207721,759061,1,2
4,0,0,0,0,7540,0,46,0,14,9,1,4,5,1,8,3,0,1,1,3,3,1,1,1,9,9,0,0,9,2,25,237,99,99,1,230902,737047,1,2
2,3000,1522,0,0,0,0,0,0,61,5,92,4,5,4,1,0,3,1,1,2,3,1,1,9,9,9,3,3,1,1,11,111,0,12,3,220940,631568,1,2
1,168,112,109,180007,0,0,0,0,51,1,75,4,5,5,2,0,2,1,1,2,3,1,1,9,9,9,0,0,9,4,41,411,0,16,1,194219,691647,1,2
4,0,0,0,0,4,0,770,0,38,11,96,4,5,3,2,0,2,3,0,3,3,1,1,9,9,9,0,0,9,6,61,611,99,99,1,168499,629733,1,2
4,0,0,0,0,31,0,140,0,34,10,79,4,5,5,2,3,0,5,1,3,4,1,1,9,9,9,0,0,9,6,62,623,99,99,1,188639,581681,1,1
4,0,0,0,0,4,0,920,0,52,5,22,4,5,4,3,0,2,5,1,4,3,1,1,9,9,9,0,0,9,4,44,441,99,99,1,174245,643657,1,1
4,0,0,0,0,4,0,810,0,38,4,93,4,5,4,19,0,2,5,1,4,3,1,1,9,9,9,0,0,9,4,44,441,99,99,1,170046,633512,0,2
4,0,0,0,0,77,0,382,0,14,7,83,4,5,7,3,2,0,5,1,4,3,1,1,9,9,9,0,0,9,2,35,235,99,99,1,213306,734783,1,2
1,168,112,120,180022,0,0,0,0,51,1,74,4,5,2,1,0,3,1,1,2,3,1,1,9,9,9,1,3,2,4,41,411,0,16,1,194271,690656,1,2
2,1061,150,0,0,0,0,0,0,14,5,81,4,5,2,5,3,0,1,1,3,3,1,1,9,9,9,0,0,9,2,23,237,0,16,3,230344,733549,1,2
2,3000,4146,0,0,0,0,0,0,61,12,80,4,5,4,5,2,0,1,1,0,3,1,1,9,9,9,0,0,9,1,11,111,0,12,3,223854,630695,1,2
1,7900,1214,361,99970375,0,0,0,0,51,1,82,4,5,4,1,0,3,1,0,2,3,2,2,9,9,9,3,3,2,4,42,422,0,13,1,187459,665912,0,2
4,0,0,0,0,4,0,520,0,20,8,89,4,5,7,4,0,2,6,1,4,3,1,1,9,9,9,0,0,9,6,14,614,99,99,1,157176,608346,1,2
2,70,118,0,0,0,0,0,0,38,1,93,4,5,6,1,3,0,1,1,3,4,1,1,9,9,9,3,2,2,6,61,613,0,13,1,166696,635402,1,2
2,8900,0,0,0,0,0,0,0,12,6,96,4,5,3,3,3,0,1,1,2,3,1,1,9,9,9,0,0,9,2,24,241,0,26,2,218122,751055,1,2
2,7900,129,0,0,0,0,0,0,51,3,95,4,5,1,7,0,3,1,4,1,3,1,1,8,2,9,0,0,9,4,42,422,0,13,3,189033,665846,1,2
4,0,0,0,0,65,0,290,0,12,4,95,4,5,4,3,0,2,5,1,3,3,1,1,9,9,9,0,0,9,3,32,323,99,99,1,214876,716313,1,0
2,3000,4315,0,0,0,0,0,0,61,1,25,4,5,2,1,3,0,1,1,2,3,1,1,9,9,9,4,3,9,1,11,111,0,12,3,222373,634383,1,2
2,509,0,0,0,0,0,0,0,14,1,95,4,5,2,8,2,0,1,1,2,1,1,1,5,2,9,0,0,9,2,23,237,99,26,2,232362,739109,1,2
1,2630,390,149,8590047,0,0,0,0,38,2,18,4,5,6,8,3,0,1,1,2,3,1,1,2,9,9,0,0,9,6,61,612,0,15,1,178522,612739,1,2
3,0,0,0,0,65,7266,565,1133,14,8,7,4,5,4,2,3,0,4,1,3,3,1,1,9,9,9,0,0,9,2,33,233,99,99,1,237093,729789,1,1
4,0,0,0,0,854,0,60,0,12,12,69,4,5,1,2,3,0,4,1,4,3,1,1,9,9,9,0,0,9,2,24,242,99,99,1,226380,760685,1,2
3,0,0,0,0,73,0,41,1311,14,9,13,4,5,6,3,3,0,2,1,2,1,1,1,9,9,9,0,0,9,2,23,234,99,99,1,220988,731200,1,2
1,70,580,189,8900001,0,0,0,0,38,2,89,4,5,5,2,0,2,1,1,5,3,2,2,9,9,9,0,0,9,6,61,613,0,13,1,166036,633113,1,2
2,7400,139,0,0,0,0,0,0,51,5,92,4,5,7,1,0,2,1,0,4,3,1,1,9,9,9,3,2,9,4,41,411,0,13,1,187190,692781,1,2
4,0,0,0,0,574,0,100,0,12,7,85,4,5,4,5,0,3,1,3,2,3,1,1,9,9,9,0,0,9,3,32,324,99,99,1,204850,700759,1,2
2,531,0,0,0,0,0,0,0,12,8,96,4,5,1,3,3,0,1,1,3,3,1,1,9,9,9,0,0,9,2,24,241,0,26,2,231999,750764,1,1
4,0,0,0,0,90,0,2110,0,34,12,79,4,5,5,2,3,0,5,1,3,4,1,1,9,9,9,0,0,9,6,24,624,99,99,1,234663,564468,0,2
4,0,0,0,0,85,0,30,0,12,10,94,4,5,7,3,0,2,5,1,3,3,1,1,9,9,9,0,0,9,2,46,246,99,99,1,210873,758102,0,0
4,0,0,0,0,4,0,790,0,38,8,10,4,5,6,5,0,2,4,1,5,4,1,1,9,9,9,0,0,9,6,11,611,99,99,1,168670,631929,1,2
1,47,220,0,0,0,0,0,0,14,2,77,4,5,6,2,3,0,4,1,4,3,1,1,9,9,9,0,0,9,2,22,222,99,19,3,240150,732328,1,2
1,7400,344,310,8650023,0,0,0,0,51,5,85,4,5,4,4,0,3,1,1,3,3,1,1,9,9,9,0,0,9,4,41,411,0,13,1,186819,693159,1,2
4,0,0,0,0,89,0,100,0,12,11,77,4,5,6,2,2,0,5,1,1,3,1,1,9,9,9,0,0,9,2,43,243,99,99,1,218910,769434,0,2
1,168,217,112,180024,0,0,0,0,51,1,71,4,5,2,1,0,3,1,1,2,3,1,1,9,9,9,3,3,1,4,41,411,0,16,1,194201,691541,1,2
2,2720,0,0,0,0,0,0,0,51,2,94,4,5,5,1,3,0,1,1,2,4,1,1,9,9,9,1,2,2,4,41,412,0,26,2,195837,682257,1,2
4,0,0,0,0,22,0,70,0,11,11,81,4,5,7,10,0,2,5,1,4,3,1,1,6,1,9,0,0,9,3,31,311,99,99,1,207328,746155,1,2
2,2610,205,0,0,0,0,0,0,61,2,94,4,5,5,3,3,0,1,1,1,3,1,1,9,9,9,0,0,9,1,11,112,0,14,3,198899,627672,1,2
4,0,0,0,0,762,0,30,0,11,3,73,4,5,6,9,0,4,3,1,3,3,1,1,9,9,9,0,0,9,3,31,311,99,99,1,211254,740097,0,2
1,7700,311,442,460004,0,0,0,0,14,9,80,4,5,4,4,3,0,1,0,2,3,1,1,9,9,9,0,0,9,2,23,234,0,16,1,227090,724433,1,2
4,0,0,0,0,57,0,130,0,51,3,76,4,5,1,3,0,2,5,1,3,4,2,2,9,9,9,0,0,9,4,41,412,99,99,1,200313,690932,1,2
1,70,258,302,60015,0,0,0,0,38,12,93,4,5,6,1,0,3,1,1,1,3,2,2,9,9,9,3,3,1,6,61,613,0,13,1,165992,633778,0,2
2,494,0,0,0,0,0,0,0,11,11,2,4,5,7,8,3,0,1,1,2,3,1,1,1,2,9,0,0,9,3,31,311,99,27,2,205067,733243,0,1
4,0,0,0,0,4,0,1600,0,12,9,78,4,5,1,2,2,0,1,1,3,3,1,1,9,9,9,0,0,9,3,32,324,99,99,1,191875,705548,1,2
4,0,0,0,0,864,0,50,0,12,7,81,4,5,1,2,2,0,0,1,0,5,1,1,9,9,9,0,0,9,2,43,243,99,99,1,233349,762335,1,2
2,2800,302,0,0,0,0,0,0,12,3,95,2,5,4,5,3,0,1,1,2,3,1,1,9,9,9,0,0,9,2,21,211,0,16,1,254252,791674,1,2
4,0,0,0,0,25,0,1680,0,34,5,8,4,5,6,2,3,0,5,1,3,3,1,1,9,9,9,0,0,9,6,62,623,99,99,1,188386,569482,1,2
4,0,0,0,0,6,0,1370,0,51,4,96,3,5,3,3,0,2,8,1,5,3,1,1,9,9,9,0,0,9,4,22,422,99,99,1,193910,664476,1,2
4,0,0,0,0,4,0,2280,0,12,5,95,4,5,2,3,0,2,4,1,3,3,1,1,9,9,9,0,0,9,2,24,246,99,99,1,208985,756000,0,2
4,0,0,0,0,60,0,820,0,61,3,88,4,5,7,3,2,0,2,1,2,3,1,1,9,9,9,0,0,9,7,77,77,99,99,1,216957,624886,1,2
3,0,0,0,0,4,7,856,301,38,5,11,4,5,6,9,1,0,1,1,3,3,1,1,9,9,9,0,0,9,4,41,441,99,99,1,171733,637259,1,1
2,8800,0,0,0,0,0,0,0,12,3,82,4,5,6,2,1,0,1,1,4,3,2,2,9,9,9,0,0,9,2,24,241,0,26,2,216414,745705,1,2
4,0,0,0,0,98,0,880,0,12,3,88,4,5,6,2,2,0,4,1,4,3,1,1,9,9,9,0,0,9,2,29,291,99,99,1,271281,793921,1,2
2,483,0,0,0,0,0,0,0,12,12,92,4,5,6,2,3,0,1,1,0,3,1,2,9,9,9,0,0,9,2,24,242,99,28,2,225898,759346,1,2
4,0,0,0,0,77,0,720,0,12,10,2,1,5,4,2,0,2,5,1,4,3,1,1,9,9,9,0,0,9,2,22,222,99,99,1,242988,743744,0,2
2,3000,1105,0,0,0,0,0,0,61,8,23,4,5,3,5,0,1,1,1,5,3,1,1,9,9,9,0,0,9,1,11,111,0,12,3,218795,632247,1,2
2,4000,110,0,0,0,0,0,0,11,11,74,4,5,5,1,1,0,2,1,2,3,1,1,9,9,9,3,3,2,3,31,311,0,13,1,205878,748251,1,2
2,9700,341,0,0,0,0,0,0,51,5,82,4,5,5,1,3,0,1,1,2,3,1,2,9,9,9,3,2,1,4,42,421,0,15,1,192084,674004,0,1
1,70,408,256,8170072,0,0,0,0,38,1,10,4,5,3,8,0,3,1,1,2,3,1,1,6,9,9,0,0,9,6,61,613,0,13,1,164839,632884,1,2
4,0,0,0,0,8533,0,30,0,12,6,5,4,5,2,8,0,3,1,1,3,3,1,1,2,5,9,0,0,9,2,24,245,99,99,1,215642,760751,1,1
1,195,128,167,270001,0,0,0,0,51,2,21,4,5,1,1,0,3,1,1,2,3,2,2,9,9,9,3,3,2,4,41,411,99,16,1,191822,686956,0,2
2,7900,920,0,0,0,0,0,0,51,6,89,4,5,4,3,3,0,1,1,2,3,1,1,9,9,9,0,0,9,4,42,422,0,13,1,188659,665984,1,2
2,5000,2378,0,0,0,0,0,0,20,2,81,4,5,1,1,0,3,1,0,0,1,1,1,9,9,9,3,3,1,5,51,511,0,13,1,178405,662480,1,2
4,0,0,0,0,3703,0,20,0,38,10,15,3,5,3,19,2,0,4,1,3,3,1,1,9,9,9,0,0,9,6,61,611,99,99,1,174789,627141,1,2
2,534,0,0,0,0,0,0,0,11,6,2,2,5,7,2,3,0,1,1,3,3,1,1,9,9,9,0,0,9,3,31,311,99,27,2,206374,735859,1,2
1,9600,139,161,7860001,0,0,0,0,12,7,85,4,5,6,2,0,2,3,1,5,3,1,1,9,9,9,0,0,9,3,31,311,0,16,1,206930,749956,1,2
2,5000,2328,0,0,0,0,0,0,20,3,89,4,5,6,1,0,2,1,1,3,3,1,1,9,9,9,1,2,1,5,51,511,0,13,1,178222,663006,1,1
4,0,0,0,0,471,0,10,0,20,1,9,4,5,6,3,1,0,1,1,2,3,1,1,9,9,9,0,0,9,4,42,422,99,99,1,185754,663765,1,2
4,0,0,0,0,808,0,250,0,12,12,70,4,5,3,1,3,0,4,2,2,1,2,2,9,9,9,1,2,2,2,93,293,99,99,1,271288,760622,0,1
2,70,406,0,0,0,0,0,0,38,4,94,4,5,4,2,3,0,1,1,4,4,1,1,9,9,9,0,0,9,6,61,613,0,13,1,165046,632602,1,2
2,4000,601,0,0,0,0,0,0,11,10,15,4,5,3,7,3,0,1,1,1,3,1,1,2,1,9,0,0,9,3,31,311,0,13,1,199619,742826,1,2
2,494,0,0,0,0,0,0,0,11,1,7,4,5,6,8,0,3,1,1,3,3,1,1,6,9,9,0,0,9,3,31,311,99,27,2,205067,733243,1,2
2,3000,5117,0,0,0,0,0,0,61,5,95,4,5,2,1,3,0,1,1,2,3,1,1,9,9,9,3,2,2,1,11,111,0,12,2,220936,632247,1,1
4,0,0,0,0,22,0,20,0,11,8,83,4,5,3,8,0,2,6,1,4,3,1,1,6,2,9,0,0,9,3,31,311,99,99,1,202649,744913,1,2
4,0,0,0,0,85,0,130,0,12,12,94,4,5,4,8,0,2,5,1,4,3,1,1,6,4,9,0,0,9,2,24,242,99,99,1,220595,757393,1,2
4,0,0,0,0,70,0,760,0,12,12,77,4,5,2,2,3,0,4,0,3,3,9,2,9,9,9,0,0,9,2,24,245,99,99,1,213802,766399,1,2
2,4000,526,0,0,0,0,0,0,11,6,88,2,5,7,1,3,0,1,1,1,3,1,1,9,9,9,3,3,1,3,31,311,0,13,3,198224,748624,1,2
2,1061,159,0,0,0,0,0,0,14,2,69,4,5,2,2,1,0,1,1,3,3,1,1,9,9,9,0,0,9,2,23,237,0,16,3,231946,735898,0,2
4,0,0,0,0,805,0,200,0,12,7,83,4,5,6,5,1,0,2,1,2,3,1,1,9,9,9,0,0,9,2,24,241,99,99,1,234891,751741,1,2
2,8300,925,0,0,0,0,0,0,52,9,14,4,5,7,8,0,2,2,0,3,3,1,1,8,9,9,0,0,9,4,44,442,0,13,3,179194,654164,1,2
4,0,0,0,0,6,0,1970,0,14,8,6,4,5,3,8,0,2,6,1,4,3,1,1,6,2,9,0,0,9,2,36,236,99,99,1,204634,720890,0,2
2,1284,101,0,0,0,0,0,0,11,1,69,4,5,2,5,3,0,1,1,3,3,1,2,9,9,9,0,0,9,3,31,311,12,19,3,213941,740859,1,2
2,7900,819,0,0,0,0,0,0,51,5,81,4,5,7,4,3,0,1,1,2,3,1,1,9,9,9,0,0,9,4,42,422,0,13,3,188847,665849,1,2
2,5000,2139,0,0,0,0,0,0,20,3,95,1,5,5,5,3,0,1,1,2,3,1,1,9,9,9,0,0,9,5,51,511,0,13,1,177187,660731,1,2
4,0,0,0,0,864,0,30,0,12,8,83,4,5,4,2,3,0,4,1,3,3,1,1,9,9,9,0,0,9,2,24,242,99,99,1,234850,761231,0,1
2,418,0,0,0,0,0,0,0,51,5,17,4,5,6,1,3,0,1,1,5,3,1,1,9,9,6,8,0,9,4,41,411,19,31,2,187758,680661,0,2
2,538,0,0,0,0,0,0,0,12,7,86,4,5,3,1,1,0,1,1,1,3,1,1,9,9,9,0,0,9,2,24,241,99,28,2,222631,754978,0,1
3,0,0,0,0,67,7012,43,1191,12,2,74,4,5,1,2,2,0,3,1,3,3,2,2,9,9,9,0,0,9,3,32,322,99,99,1,197186,720967,1,2
4,0,0,0,0,5,0,20,0,20,4,3,1,5,6,10,0,2,2,1,3,3,1,1,6,1,9,0,0,9,5,51,511,99,99,1,183211,671748,1,2
2,7400,0,0,0,0,0,0,0,51,1,91,4,5,7,2,3,0,1,3,5,1,1,5,9,9,9,0,0,9,4,41,411,0,13,2,187311,691432,0,2
2,7900,1205,0,0,0,0,0,0,51,1,83,4,5,4,1,3,0,1,1,3,3,2,2,9,9,9,3,3,2,4,42,422,0,13,1,189116,664627,1,2
1,7900,819,920,8830033,0,0,0,0,51,3,81,4,5,7,1,0,3,1,1,2,3,1,1,9,9,9,3,4,1,4,42,422,0,13,1,188670,665825,1,2
2,3000,249,0,0,0,0,0,0,61,9,80,4,5,4,10,1,0,1,1,1,3,1,1,9,9,9,0,0,9,1,11,111,0,12,3,222854,634879,1,2
1,7100,464,451,810003,0,0,0,0,38,1,73,4,5,5,1,3,0,1,1,3,3,1,1,9,9,9,3,1,2,6,61,614,0,14,1,160660,619622,1,1
4,0,0,0,0,85,0,80,0,12,8,85,4,5,6,3,1,0,5,1,4,3,1,1,9,9,9,0,0,9,2,46,246,99,99,1,215712,757450,1,2
1,5000,429,0,0,0,0,0,0,20,7,92,4,5,7,1,1,0,1,1,1,3,1,1,9,9,9,4,4,9,5,51,511,0,13,3,179193,666431,1,2
4,0,0,0,0,85,0,190,0,12,2,73,4,5,3,3,0,3,5,1,5,3,1,1,9,9,9,0,0,9,2,24,242,99,99,1,226298,758591,1,2
4,0,0,0,0,22,0,50,0,11,9,86,4,5,5,8,0,3,4,1,4,3,1,1,8,9,9,0,0,9,3,31,311,99,99,1,205458,745572,1,2
2,5000,3004,0,0,0,0,0,0,20,1,78,4,5,3,1,0,3,1,0,0,3,1,2,9,9,9,0,0,9,5,51,511,0,13,1,176812,660154,1,2
2,5000,2241,0,0,0,0,0,0,20,4,93,4,5,5,1,3,0,1,3,5,4,1,1,9,9,7,8,0,9,5,51,511,0,13,1,179257,663285,0,0
1,70,289,231,120008,0,0,0,0,38,4,95,4,5,2,2,3,0,1,1,2,3,2,2,9,9,9,0,0,9,6,61,613,0,13,1,168209,634716,0,2
2,2610,145,0,0,0,0,0,0,61,4,90,4,5,6,7,3,0,1,1,1,3,1,1,9,9,9,0,0,9,1,11,112,0,14,1,199196,628520,1,2
2,2720,0,0,0,0,0,0,0,51,1,73,4,5,7,1,3,0,1,1,2,3,1,1,9,9,9,3,3,1,4,41,412,0,26,2,195837,682257,0,1
2,780,116,0,0,0,0,0,0,61,7,83,4,5,4,11,0,3,1,1,2,3,1,1,9,9,9,0,0,9,1,11,111,26,31,3,214890,629689,0,1
2,7400,1038,0,0,0,0,0,0,51,1,86,4,5,2,2,0,3,1,1,3,3,9,2,9,9,9,0,0,9,4,41,411,0,13,3,187289,688853,1,2
1,5000,225,400,17040211,0,0,0,0,20,1,24,4,5,5,8,1,0,1,1,2,3,2,2,2,1,9,0,0,9,5,51,511,0,13,1,183605,670172,0,2
4,0,0,0,0,805,0,200,0,12,5,3,4,5,1,2,1,0,4,1,3,3,1,1,9,9,9,0,0,9,2,24,241,99,99,1,234891,751741,1,1
3,0,0,0,0,85,90,459,1407,12,6,88,4,5,5,11,3,0,5,1,3,3,1,6,9,9,9,0,0,9,2,13,213,99,99,1,251279,757650,1,2
1,7100,473,475,430003,0,0,0,0,38,12,76,4,5,4,2,3,0,1,2,2,2,1,1,9,9,9,0,0,9,6,61,614,0,14,1,161032,619184,1,2
2,7900,1037,0,0,0,0,0,0,51,1,83,4,5,2,1,0,3,1,1,5,3,1,1,9,9,9,3,3,9,4,42,422,0,13,3,188594,666896,1,2
4,0,0,0,0,98,0,830,0,12,7,95,4,5,3,2,3,0,1,1,3,3,1,1,9,9,9,0,0,9,2,29,292,99,99,1,272576,789621,1,2
